PROJECT ID,ORIGINAL SUBMISSION DATE,PROJECT NAME,WORKSPACE,PROJECT GROUP,AWARDED,BRAND,PRODUCT,AGENCY,CAMPAIGN,VENDOR,PHASE,SUBMISSION,BID NAME,BIDFILE TYPE,BID TOTAL,BID TYPE,AVERAGE BID,DIVERSITY:: WOMAN DIRECTOR,DIVERSITY:: MIINORITY DIRECTOR,DIVERSITY:: WOMAN EDITOR,DIVERSITY:: MIINORITY EDITOR,DIVERSITY:: WOMAN OWNED,DIVERSITY:: MINORITY OWNED,SPEND:: ANIMATION,SPEND:: ART DEPARTMENT LABOR,SPEND:: ART DEPARTMENT MATERIALS,SPEND:: AUDIO POST,SPEND:: BEHIND THE SCENES,SPEND:: CATERING / CRAFT SERVICE,SPEND:: COLOR GRADING,SPEND:: COVID LABOR,SPEND:: CUSTOM,SPEND:: DESIGN,SPEND:: DIRECTOR/ CREATIVE FEES,SPEND:: DO NOT USE,SPEND:: EDITORIAL GRAPHICS,SPEND:: EDITORIAL LABOR,SPEND:: EDITORIAL MISC,SPEND:: EDITORIAL OFFLINE,SPEND:: EDITORIAL PREP,SPEND:: EQUIPMENT COSTS,SPEND:: EXPENDABLES,SPEND:: FILM STOCK & DIGITAL MEDIA,SPEND:: FINISHING,SPEND:: FOREIGN PRODUCTION SERVICES,SPEND:: HAIR & MAKEUP,SPEND:: INTERACTIVE,SPEND:: LOCATION & TRAVEL EXPENSES,SPEND:: MEALS,SPEND:: MISCELLANEOUS,SPEND:: MUSIC,SPEND:: OTHER LABOR,SPEND:: PHOTO RETOUCHING,SPEND:: PRE-PRODUCTION EXPENSES,SPEND:: PRE-PRODUCTION LABOR,SPEND:: PRODUCTION COVID 19 COSTS,SPEND:: PRODUCTION STAFF,SPEND:: PRODUCTION SUSTAINABILITY,"SPEND:: PROPS, WARDROBE, ANIMALS",SPEND:: SHOOTING CREW LABOR,SPEND:: SOCIAL MEDIA,SPEND:: SPECIAL INSURANCE,SPEND:: STILL PHOTOGRAPHER FEES,SPEND:: STILL PHOTOGRAPHY PRODUCTION,SPEND:: STILLS POST PRODUCTION,SPEND:: STUDIO & LOCATIONS COMBINED,SPEND:: STUDIO RENTAL & STAGE EXPENSES,SPEND:: TALENT,SPEND:: TALENT EXPENSES,SPEND:: VFX,SPEND:: WARDROBE,Women Work Pitched,Women Work Awarded,AvgBidPrice LUT.Average Bid Price
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Still Photography Production,LA Still Photography Costs - Jan 25 Submission,ANIMALS - V9 Stills Bid - Stella LA - Levy,Original,38977,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Still Photography Production,TORONTO Animals - Stills Bid,V3 Stills Photography Bid - Stella TO - Levy,Original,36058.9,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Still Photography Production,Stella Artois Estimates FRANK + IM,"Photographer Quote Stella FRANK Jan 18, 2023",Original,22740,cost-plus,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Original Bid,BID_Stella _LA _Original Bid,Original,176226.7667,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,V5 Reduced Bid,BID_Stella _LA _Original Bid,Original,176226.7667,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Toronto Global Bids V2,5.  Stella Toronto GLOBAL ONLY Celeb Costs V2,Original,112931,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Toronto Global Bids V3,5. Stella Toronto Celeb Costs V3,Original,258105,cost-plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Atlanta Bid,Atlanta V2 ABID,Original,301607.1183,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,LA Bid V6,Stella Excel Bid V6. ABIDxls,Original,237360.4354,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Toronto V4  GLOBAL + US BID 1.30,5. Stella Toronto Celeb Costs V3.2,Original,323561,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Toronto V4 GLOBAL ONLY 1.30,5. Stella Toronto GLOBAL ONLY Celeb Costs V2.2,Original,158541,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Atlanta Celebrity Talent Costs - Jan 25 Submission,ANIMALS - V3 Celebrity Bid - Stella ATL - Levy,Original,549180,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,LA Celebrity Talent Costs - Jan 25 Submission,ANIMALS - V9 Celebrity Bid - Stella LA - Levy,Original,357324,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,TORONTO Animals Bid US Glam Squad - GLOBAL,V3 Celeb Bid GLOBAL - Stella LA GLAM Toronto - Levy copy,Original,333049.97,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,TORONTO Animals Bid US Glam Squad - GLOBAL US,V2 Celeb Bid GLOBAL US (6) - Stella LA GLAM Toronto - Levy,Original,589962.94,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,TORONTO Animals Bid Local Glam Squad - GLOBAL US,V3 Celeb Bid GLOBAL US 6 - Stella LOCAL Toronto - Levy,Original,298057.09,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,TORONTO Animals Bid Local Glam Squad - GLOBAL,V4 Celeb Bid GLOBAL (2)- Stella LOCAL Toronto - Levy,Original,133723.48,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Talent,Stella Artois Estimates FRANK + IM,"SA LA GLAM Jan 18, 2023",Original,282486.4375,cost-plus,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Original Bid,BID_Stella _LA _Original Covid,Original,59540.965,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,V5 Reduced Bid,BID_Stella _LA _Original Covid,Original,59540.965,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Toronto Global Bids V2,3. Stella Toronto GLOBAL ONLY COVID V2,Original,49257,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Toronto Global Bids V3,3. Stella Toronto COVID V3,Original,49257,cost-plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Atlanta Bid,,Original,61113.69,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,LA Bid V6,,Original,59540.965,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Toronto V4  GLOBAL + US BID 1.30,3. Stella Toronto COVID V3,Original,49259,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Toronto V4 GLOBAL ONLY 1.30,3. Stella Toronto GLOBAL ONLY COVID V2,Original,49259,cost-plus,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,ANIMALS - TORONTO COVID19 (Global US Bid),V2 Bid - Stella Toronto GLOBAL US - HL Day COVID copy,Original,10872,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,ANIMALS - TORONTO COVID19 (Global Bid),V1 Bid - Stella Toronto GLOBAL - HL Day COVID,Original,10806,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Atlanta COVID19 Sanitary Costs - Jan 25 Submission,ANIMALS - V3 COVID Bid - Stella ATL - Levy,Original,99830,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,LA COVID19 Sanitary Costs - Jan 25 Submission,ANIMALS - V9 COVID Bid - Stella LA - Levy,Original,99830.7,cost-plus,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1/11/2023 16:43,"Stella Artois Global Promo Film Production ""Let's Do Dinner Promo""",NAZ,Anomoly Toronto,0,Stella Artois,n/a,Anomoly Toronto,n/a,,Sanitary Production Costs,Stella Artois Estimates FRANK + IM,"SA COVID prelight included Jan 18, 2023",Original,98361.6975,cost-plus,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,4/26/2023 18:20,Bud Global WWC 2023,GHQ,W+K,1,n/a,n/a,W+K,n/a,Superprime,Film & Video Production,Superprime,Superprime Budweiser bid package 4.25,Original,827507,firm-bid,827507,1,,,,,,,,,,,,,,,,,,,,,,,115841,,0,,,,,51820,,909,,,,8653,,,,,,,,,,,25849,,,,,10732,,,,
212,4/26/2023 18:20,Bud Global WWC 2023,GHQ,W+K,0,n/a,n/a,W+K,n/a,,Editorial,Budweiser FIFA 2023,Bid_11906_3,Original,38971.6,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,4/26/2023 18:20,Bud Global WWC 2023,GHQ,W+K,0,n/a,n/a,W+K,n/a,,Finishing,FSQ_BudweiserWWC_VFXv1,,Original,80000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,n/a,,Editorial,Arcade Edit,Arcade Edit EXPORT,Original,179483.5,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,n/a,,Editorial,Cosmo Street Bud Light Bid 0605,Cosmo-Bid_20044_1,Original,194217.5,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,n/a,,Editorial,Cosmo Street Bud Light Bid 0613,Cosmo-Bid_20044_2,Original,184217.5,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,n/a,,Editorial,Budlight Easy Summer,Bid_11971_2,Original,216421,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,1,Bud Light,Bud Light,The Martin Agency,n/a,Arcade Edit,Editorial,Budlight Easy Summer Revised bid & schedule,Bid_11971_3,Original,179483.5,firm-bid,185652.8667,,,,,1,1,,,,0,,,0,,,,,,,87537.5,4300,29150,0,,,5550,48975,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,n/a,,Editorial,Cutters_Bid_Bud Light,Cutters_BudLight Summer,Original,160094.2,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,0,Bud Light,Bud Light,The Martin Agency,n/a,,Film & Video Production,Bud Light / Dugan O'Neal,,Original,412755,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,1,Bud Light,Bud Light,The Martin Agency,n/a,EPOCH FILMS - 1,Film & Video Production,Epoch Production Bid,Epoch Production EXPORT,Original,1537622,firm-bid,975188.5,,,,,,,0,0,0,0,0,0,,,,0,67500,,,0,0,0,0,0,,0,0,,,0,0,,879268,0,0,0,0,171158,0,,0,,,,,,,0,,,,0,,0,,,
220,5/24/2023 17:06,Bud Light Summer Social Campaign,NAZ,The Martin Agency,1,Bud Light,Bud Light,The Martin Agency,n/a,Company3,Color Grading,Company3 Color,Company3 Color EXPORT,Original,22000,firm-bid,22000,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,39900,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
221,5/24/2023 18:42,Bud WC Lil Baby 2022,NAZ,W+K,1,n/a,n/a,W+K,n/a,Untold Studios,Film & Video Production,Untold Final,UntoldShoot,Original,190608.86,firm-bid,190608.86,,,,,,,0,7568.55,3100,0,0,0,,,,0,18000,,,0,0,0,0,29130,,600,0,,,0,14225,,0,0,0,0,1550,51848.5,0,,0,,,,,,,0,,,,400,,0,,,
221,5/24/2023 18:42,Bud WC Lil Baby 2022,NAZ,W+K,1,n/a,n/a,W+K,n/a,Wave Studios NY,Audio Post,Wave Audio,WaveAudio,Original,5000,firm-bid,5000,,,,,,,0,0,0,5000,0,0,,,,0,0,,,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
221,5/24/2023 18:42,Bud WC Lil Baby 2022,NAZ,W+K,1,n/a,n/a,W+K,n/a,Untold Studios,Finishing,Untold Final,Untold VFX,Original,139450,firm-bid,139450,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,139450,,,
221,5/24/2023 18:42,Bud WC Lil Baby 2022,NAZ,W+K,1,n/a,n/a,W+K,n/a,Shoot Collective,Still Photography Production,Shoot Collective Stills,ShootCo Stills,Original,10300,firm-bid,10300,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,10300,,,,0,,0,,,
221,5/24/2023 18:42,Bud WC Lil Baby 2022,NAZ,W+K,1,n/a,n/a,W+K,n/a,Untold Studios,Talent,Untold Final,Untold Celeb V2,Original,17240.09,firm-bid,17240.09,,,,,,,0,0,0,0,0,0,,,17240.09,0,0,,,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
222,5/24/2023 18:49,Bud Light Early Arrival 2022,NAZ,W+K,1,Bud Light,Bud Light,W+K,Early Arrival,Moxie Pictures,Film & Video Production,Moxie Production,Moxie Production,Original,723760,firm-bid,723760,,,,,,,0,76493,34050,0,0,0,,,,0,44000,,,0,0,0,0,57100,,2500,0,,,0,58815,,600,0,0,0,21190,105320,46974,,0,,,,,,,0,,,,0,,0,,,
222,5/24/2023 18:49,Bud Light Early Arrival 2022,NAZ,W+K,1,Bud Light,Bud Light,W+K,Early Arrival,Union Editorial,Editorial,Union Editorial,Union Edit,Original,87187.5,firm-bid,87187.5,,,,,,,0,0,0,0,0,0,,,,0,0,,,62500,4000,16500,3250,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
222,5/24/2023 18:49,Bud Light Early Arrival 2022,NAZ,W+K,1,Bud Light,Bud Light,W+K,Early Arrival,The Mill,Finishing,The Mill,Mill VFX,Original,42900,firm-bid,42900,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,42900,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
222,5/24/2023 18:49,Bud Light Early Arrival 2022,NAZ,W+K,1,Bud Light,Bud Light,W+K,Early Arrival,The Mill,Color Grading,The Mill,Mill Finish,Original,7000,firm-bid,7000,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,7000,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
222,5/24/2023 18:49,Bud Light Early Arrival 2022,NAZ,W+K,1,Bud Light,Bud Light,W+K,Early Arrival,Walker,Music,Walker Music,WalkerMusic,Original,39000,firm-bid,39000,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,0,,,0,0,,0,39000,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
223,5/24/2023 20:20,"Budweiser / Folds of Honor / GRADUATES :60, :30, :15, :6",NAZ,FCB,1,Budweiser,n/a,FCB,GRADUATES,Superprime,Film & Video Production,Superprime Production,Superprime Production EXPORT,Original,439117.97,firm-bid,439117.97,,,,,,,0,23251.8,9450,0,0,0,,,28900,0,27500,,,0,0,0,0,43750,,800,0,,,0,27180.75,,200,0,0,0,3500,120450,0,,0,,,,,,,0,,,,0,,0,,,
223,5/24/2023 20:20,"Budweiser / Folds of Honor / GRADUATES :60, :30, :15, :6",NAZ,FCB,1,Budweiser,n/a,FCB,GRADUATES,456 Studios,Editorial,456 Studios,456 Studios Edit EXPORT,Original,47525,cost-plus,47525,,,,,,,0,0,0,0,0,0,,,,0,0,,,44800,600,2125,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
223,5/24/2023 20:20,"Budweiser / Folds of Honor / GRADUATES :60, :30, :15, :6",NAZ,FCB,1,Budweiser,n/a,FCB,GRADUATES,Jamm Visual Inc,VFX,Jamm VFX,Jamm VFX EXPORT,Original,157160,cost-plus,157160,,,,,,,0,0,0,0,0,0,,,,0,0,,,0,0,0,0,0,,0,157160,,,0,0,,0,0,0,0,0,0,0,,0,,,,,,,0,,,,0,,0,,,
224,6/6/2023 15:18,"Budweiser ""Friendship""",NAZ,Anomoly Toronto,0,Budweiser,Budweiser,Anomoly Toronto,n/a,,Film & Video Production,OPC Production,OPC Live CAD,Original,143580.92,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,6/6/2023 15:18,"Budweiser ""Friendship""",NAZ,Anomoly Toronto,0,Budweiser,Budweiser,Anomoly Toronto,n/a,,Editorial,Outsider Editorial,Outsider Edit,Original,80000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,6/6/2023 15:18,"Budweiser ""Friendship""",NAZ,Anomoly Toronto,0,Budweiser,Budweiser,Anomoly Toronto,n/a,,Audio Post,Grayson Music v2,Grayson music,Original,35595,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,6/14/2023 17:06,Bud Knight,NAZ,The Martin Agency,1,n/a,n/a,The Martin Agency,n/a,8th Street Productions,Film & Video Production,8th Street Production & Edit,8th Street Production EXPORT,Original,278570.2,firm-bid,278570.2,,,,,,,0,14100,11500,0,0,0,,,,0,20000,,,0,0,0,0,27900,,800,0,,,0,38850,,0,0,10000,0,7800,40796.25,0,,0,,,,,,,0,,,,0,,0,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option A_ Films & Versions + KV Photos + Liquid Scenes & Pack Shots (worldwide),,Original,768011.21,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,"Option A_ Films & Versions + KV Photos + Liquid Scenes & Pack Shots (can, latam, mex)",,Original,766251.51,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option A_ Films & Versions + KV Photos + Liquid Scenes & Pack Shots (Canada + Latam + USA + Mexico),,Original,768011.21,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/20/2023 21:20,MICHELOB ULTRA - TOO GOOD TO BE TRUE,GHQ,GUT,0,MICHELOB ULTRA,n/a,GUT,n/a,,Film & Video Production,Option B_ Films & Versions + KV Photos (worldwide),,Original,574950,firm-bid,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
